datetime,ISWR,ILWR,Sf,Rf,TA,RH,VW,P,TAMAX,TAMIN,Pr
1999-10-13,142.744754,273.108209,0.000000,0.000000,277.557621,62.201902,1.324940,75461.255329,277.557621,277.557621,0.000000
1999-10-14,172.316315,238.130535,0.000000,0.000000,277.554604,39.143834,4.186669,75266.475702,277.554604,277.554604,0.000000
1999-10-15,159.664417,242.325303,0.000000,0.000000,276.669208,50.302129,3.160174,74906.662727,276.669208,276.669208,0.000000
1999-10-16,160.929371,216.693502,0.000000,0.000000,274.624242,39.494505,1.839065,74741.469442,274.624242,274.624242,0.000001
1999-10-17,156.872438,215.674777,0.000003,0.000000,272.792478,44.619178,2.634158,74602.993742,272.792478,272.792478,0.000003
1999-10-18,117.390790,252.379989,0.000011,0.000000,270.515020,75.123434,2.959246,74214.893086,270.515020,270.515020,0.000011
1999-10-19,134.703851,243.751496,0.000014,0.000000,269.595977,80.383963,2.998656,73906.911159,269.595977,269.595977,0.000014
1999-10-20,127.359586,263.825820,0.000024,0.000007,271.470675,81.793766,7.934129,74050.831769,271.470675,271.470675,0.000031
1999-10-21,71.688515,314.336247,0.000002,0.000132,274.865295,90.870282,10.181840,73879.917035,274.865295,274.865295,0.000134
1999-10-22,96.070687,297.334989,0.000000,0.000008,275.895253,79.957556,7.015098,74191.714033,275.895253,275.895253,0.000008
1999-10-23,57.018923,294.866663,0.000033,0.000167,273.913581,93.654583,8.395899,73910.142839,273.913581,273.913581,0.000199
1999-10-24,81.217144,294.534579,0.000005,0.000098,273.960123,82.102883,12.917072,73741.713633,273.960123,273.960123,0.000104
1999-10-25,50.378772,316.202960,0.000000,0.000399,275.711393,95.191327,13.546367,73993.721332,275.711393,275.711393,0.000399
1999-10-26,89.829459,286.460472,0.000000,0.000025,274.758978,84.445295,6.249261,74933.885012,274.758978,274.758978,0.000025
1999-10-27,138.381221,232.857600,0.000000,0.000001,276.562362,39.526391,6.390570,75617.621249,276.562362,276.562362,0.000001
1999-10-28,129.076758,255.947318,0.000000,0.000000,280.260188,56.642052,6.390251,75941.549520,280.260188,280.260188,0.000000
1999-10-29,120.272527,270.857405,0.000000,0.000001,280.173494,64.786768,5.924485,75777.009944,280.173494,280.173494,0.000001
1999-10-30,114.300930,290.443229,0.000000,0.000021,277.649169,73.425622,7.230246,75357.799167,277.649169,277.649169,0.000021
1999-10-31,102.323212,259.521944,0.000000,0.000001,276.502270,58.505175,3.221120,75358.816900,276.502270,276.502270,0.000001
1999-11-01,128.552867,248.639505,0.000000,0.000000,278.878430,36.448272,4.861163,75544.967858,278.878430,278.878430,0.000000
1999-11-02,121.314442,254.515332,0.000000,0.000006,277.647819,55.124380,4.986419,75257.743571,277.647819,277.647819,0.000006
1999-11-03,24.679061,301.597870,0.000074,0.000081,273.125777,95.361324,2.464729,75180.448235,273.125777,273.125777,0.000154
1999-11-04,85.169913,282.977708,0.000008,0.000077,273.919868,89.471310,4.855578,74937.381012,273.919868,273.919868,0.000085
1999-11-05,98.772915,278.322562,0.000008,0.000006,273.126158,82.348018,7.236287,74727.084927,273.126158,273.126158,0.000015
1999-11-06,30.134198,280.510640,0.000277,0.000001,268.567244,93.907655,9.249274,73985.771701,268.567244,268.567244,0.000277
1999-11-07,85.285094,260.822972,0.000057,0.000000,267.781648,79.125445,8.673245,74496.253188,267.781648,267.781648,0.000057
1999-11-08,96.257578,239.269032,0.000014,0.000000,266.727155,71.188498,9.008792,74905.439144,266.727155,266.727155,0.000014
1999-11-09,81.635434,250.892337,0.000125,0.000000,264.431285,95.215320,9.927862,74706.013944,264.431285,264.431285,0.000125
1999-11-10,71.683483,257.272810,0.000116,0.000000,263.914657,95.524591,6.819160,74358.483899,263.914657,263.914657,0.000116
1999-11-11,92.351641,230.530876,0.000018,0.000000,265.320629,82.087696,4.020021,74617.544436,265.320629,265.320629,0.000018
1999-11-12,114.061768,216.759124,0.000000,0.000000,270.243787,54.344050,4.900932,75027.521187,270.243787,270.243787,0.000000
1999-11-13,112.966749,233.076427,0.000000,0.000000,273.047926,56.357473,3.612121,74654.721559,273.047926,273.047926,0.000000
1999-11-14,77.781883,252.554377,0.000004,0.000000,270.676082,68.204436,2.064108,73910.421058,270.676082,270.676082,0.000004
1999-11-15,100.729780,232.468594,0.000014,0.000000,265.524866,81.596714,3.368712,73793.838047,265.524866,265.524866,0.000014
1999-11-16,104.362409,224.479011,0.000001,0.000000,266.937605,70.106388,3.576266,73872.020057,266.937605,266.937605,0.000001
1999-11-17,45.501507,249.180921,0.000109,0.000000,261.143617,93.738576,6.630555,73366.033096,261.143617,261.143617,0.000109
1999-11-18,92.550868,214.473143,0.000058,0.000000,258.846589,91.067591,6.731595,73024.441101,258.846589,258.846589,0.000058
1999-11-19,72.247412,217.362331,0.000048,0.000000,257.615612,93.905597,7.630926,72589.481908,257.615612,257.615612,0.000048
1999-11-20,103.284676,182.858902,0.000002,0.000000,258.136011,75.065439,2.960880,73171.946993,258.136011,258.136011,0.000002
1999-11-21,60.039799,239.592567,0.000034,0.000000,262.517036,69.348666,2.512013,73099.896551,262.517036,262.517036,0.000034
1999-11-22,98.256119,204.442625,0.000023,0.000000,259.826227,86.885203,6.600115,73339.341957,259.826227,259.826227,0.000023
1999-11-23,61.115744,256.649704,0.000102,0.000000,263.034666,96.756900,12.345441,74144.434900,263.034666,263.034666,0.000102
1999-11-24,82.740595,226.493737,0.000007,0.000000,265.394002,62.849079,6.826025,74715.736874,265.394002,265.394002,0.000007
1999-11-25,98.278957,203.313323,0.000000,0.000000,269.648190,31.270977,3.338987,75187.581740,269.648190,269.648190,0.000000
1999-11-26,98.315933,200.071796,0.000000,0.000000,271.817806,29.459015,1.984589,75366.360714,271.817806,271.817806,0.000000
1999-11-27,97.387018,190.734942,0.000000,0.000000,271.714680,26.965131,2.039285,75338.984204,271.714680,271.714680,0.000000
1999-11-28,96.540291,195.661506,0.000000,0.000000,273.683350,22.214596,2.645132,75507.073094,273.683350,273.683350,0.000000
1999-11-29,97.167926,177.486586,0.000000,0.000000,275.584703,13.129845,4.066145,75499.466213,275.584703,275.584703,0.000000
1999-11-30,96.012252,179.869842,0.000000,0.000000,273.419478,15.300177,2.742458,75453.930869,273.419478,273.419478,0.000000
1999-12-01,87.996940,234.991365,0.000001,0.000000,273.143118,43.439845,6.940918,75120.938919,273.143118,273.143118,0.000001
1999-12-02,64.119618,259.246534,0.000008,0.000000,270.330049,66.110365,10.126936,74998.724986,270.330049,270.330049,0.000008
1999-12-03,88.198433,212.222262,0.000001,0.000000,272.398665,32.673830,9.485576,74832.904165,272.398665,272.398665,0.000001
1999-12-04,72.554871,238.951287,0.000021,0.000000,269.634635,54.112746,6.386661,74083.493460,269.634635,269.634635,0.000021
1999-12-05,74.980864,211.428817,0.000064,0.000000,259.758588,90.863822,10.162392,73989.754391,259.758588,259.758588,0.000064
1999-12-06,84.063361,220.972182,0.000004,0.000000,265.862777,59.035856,8.935316,74759.768615,265.862777,265.862777,0.000004
1999-12-07,84.688162,230.636999,0.000000,0.000000,273.116666,44.167719,6.735278,74823.729612,273.116666,273.116666,0.000000
1999-12-08,82.910823,217.479986,0.000001,0.000000,270.656170,49.035114,6.304667,74498.892812,270.656170,270.656170,0.000001
1999-12-09,53.115350,255.317614,0.000039,0.000000,267.525285,79.737422,10.254521,73812.785421,267.525285,267.525285,0.000039
1999-12-10,24.531786,261.621733,0.000157,0.000000,265.124093,90.951548,5.846509,73341.052337,265.124093,265.124093,0.000157
1999-12-11,59.032064,253.955862,0.000015,0.000000,267.667755,68.895225,4.806467,73643.427668,267.667755,267.667755,0.000015
1999-12-12,46.045687,253.524860,0.000062,0.000000,268.344083,77.432316,9.229696,73346.914165,268.344083,268.344083,0.000062
1999-12-13,77.677562,189.346209,0.000016,0.000000,261.526213,75.335150,9.234386,73545.703488,261.526213,261.526213,0.000016
1999-12-14,47.172637,252.296189,0.000057,0.000000,264.411769,85.635773,7.179975,72977.405898,264.411769,264.411769,0.000057
1999-12-15,66.833699,224.094424,0.000026,0.000000,260.313475,81.255223,3.435865,72740.079335,260.313475,260.313475,0.000026
1999-12-16,55.558949,214.153502,0.000036,0.000000,257.866428,81.068365,6.002187,73531.614892,257.866428,257.866428,0.000036
1999-12-17,84.077210,200.778099,0.000001,0.000000,264.007804,37.126717,3.275800,74337.953348,264.007804,264.007804,0.000001
1999-12-18,41.370627,306.423077,0.000026,0.000001,270.927285,89.067396,7.430022,74356.129813,270.927285,270.927285,0.000027
1999-12-19,48.282172,281.971373,0.000114,0.000001,269.930201,91.565132,5.988318,73760.561665,269.930201,269.930201,0.000115
1999-12-20,68.573374,197.927486,0.000031,0.000000,255.938430,90.949941,10.965301,73652.615952,255.938430,255.938430,0.000031
1999-12-21,84.543588,161.012170,0.000002,0.000000,261.124803,31.416538,7.156159,74378.242848,261.124803,261.124803,0.000002
1999-12-22,84.172607,187.765342,0.000000,0.000000,268.678140,20.658599,4.773802,75007.414420,268.678140,268.678140,0.000000
1999-12-23,76.312006,235.985460,0.000000,0.000000,272.621742,26.361707,1.721295,75013.227103,272.621742,272.621742,0.000000
1999-12-24,81.644600,223.531296,0.000000,0.000000,270.139949,42.856502,2.985688,74646.470188,270.139949,270.139949,0.000000
1999-12-25,43.393349,265.718134,0.000105,0.000000,268.614012,79.535191,10.203958,73725.121279,268.614012,268.614012,0.000105
1999-12-26,43.072278,254.518817,0.000153,0.000000,266.050538,86.120304,11.141049,72944.547758,266.050538,266.050538,0.000153
1999-12-27,71.159235,230.347207,0.000178,0.000000,263.467373,79.139363,10.716587,72450.121546,263.467373,263.467373,0.000178
1999-12-28,48.591808,242.300476,0.000161,0.000000,261.680514,94.535361,11.152003,71853.745681,261.680514,261.680514,0.000161
1999-12-29,64.741068,212.047411,0.000058,0.000000,258.846744,94.605551,8.290372,73261.462974,258.846744,258.846744,0.000058
1999-12-30,80.508420,180.728485,0.000003,0.000000,258.765397,64.274861,4.529684,74217.982926,258.765397,258.765397,0.000003
1999-12-31,72.862512,231.784669,0.000013,0.000000,261.783668,83.848351,4.954025,74285.669132,261.783668,261.783668,0.000013
2000-01-01,69.765432,246.188864,0.000022,0.000000,264.788621,75.134577,8.545280,74610.069389,264.788621,264.788621,0.000022
2000-01-02,78.509368,219.011003,0.000011,0.000000,268.448617,38.739377,8.736025,75024.227962,268.448617,268.448617,0.000011
2000-01-03,86.703236,192.420988,0.000000,0.000000,273.007938,20.325909,3.034775,75265.672058,273.007938,273.007938,0.000000
2000-01-04,87.722134,208.542503,0.000000,0.000000,272.877759,29.346337,4.062442,74909.301416,272.877759,272.877759,0.000000
2000-01-05,59.881135,262.409980,0.000004,0.000000,270.221568,65.254840,5.475670,74857.953657,270.221568,270.221568,0.000004
2000-01-06,86.469215,222.273482,0.000000,0.000000,272.325754,35.314323,2.180710,74849.852168,272.325754,272.325754,0.000000
2000-01-07,85.981335,214.723411,0.000000,0.000000,269.823889,44.739439,2.707903,74869.175643,269.823889,269.823889,0.000000
2000-01-08,88.922025,197.494537,0.000000,0.000000,268.044985,44.517797,1.457968,74659.963076,268.044985,268.044985,0.000000
2000-01-09,72.046140,237.864821,0.000003,0.000000,265.984003,74.352850,2.678143,74542.767931,265.984003,265.984003,0.000003
2000-01-10,62.448607,260.824464,0.000005,0.000000,265.994664,80.666201,3.135053,74949.806293,265.994664,265.994664,0.000005
2000-01-11,84.010344,216.459050,0.000001,0.000000,265.150575,66.152870,2.250523,75216.011004,265.150575,265.150575,0.000001
2000-01-12,91.985293,192.359455,0.000000,0.000000,266.944751,31.213005,0.731151,74925.063926,266.944751,266.944751,0.000000
2000-01-13,93.001216,184.976598,0.000000,0.000000,265.269891,42.155179,1.899517,74326.768017,265.269891,265.269891,0.000000
2000-01-14,93.548991,211.358077,0.000000,0.000000,266.078768,58.939514,4.858597,74366.626494,266.078768,266.078768,0.000000
2000-01-15,88.363608,230.260398,0.000002,0.000000,268.357402,60.304088,1.827321,74778.571820,268.357402,268.357402,0.000002
2000-01-16,94.724354,186.253189,0.000000,0.000000,265.662654,40.752150,6.472368,74728.190456,265.662654,265.662654,0.000000
2000-01-17,53.019820,262.927195,0.000025,0.000000,267.579091,83.204235,14.828102,74759.143126,267.579091,267.579091,0.000025
2000-01-18,29.232854,261.792876,0.000105,0.000000,264.921325,94.956708,17.973361,74211.131332,264.921325,264.921325,0.000105
2000-01-19,94.836610,193.110782,0.000021,0.000000,260.387750,65.648023,10.823420,74319.517007,260.387750,260.387750,0.000021
2000-01-20,101.372829,183.766062,0.000000,0.000000,264.531990,46.262333,8.129470,74661.819331,264.531990,264.531990,0.000000
2000-01-21,70.895917,225.212219,0.000028,0.000000,261.953547,84.867188,12.387345,74366.482085,261.953547,261.953547,0.000028
2000-01-22,80.822970,225.082228,0.000034,0.000000,261.455197,83.315372,7.036797,73619.345694,261.455197,261.455197,0.000034
2000-01-23,71.041367,220.564397,0.000084,0.000000,258.990537,95.107871,10.674550,73149.230072,258.990537,258.990537,0.000084
2000-01-24,104.469498,168.031132,0.000016,0.000000,256.238635,63.831323,5.539855,73425.706437,256.238635,256.238635,0.000016
2000-01-25,111.655296,147.939814,0.000000,0.000000,259.109950,26.255511,3.094968,73940.783257,259.109950,259.109950,0.000000
2000-01-26,113.748503,187.693979,0.000000,0.000000,266.728112,25.846998,2.698744,74727.335649,266.728112,266.728112,0.000000
2000-01-27,114.960074,192.512975,0.000000,0.000000,268.773585,30.700442,2.392441,74960.845689,268.773585,268.773585,0.000000
2000-01-28,116.922349,184.383559,0.000000,0.000000,264.241042,49.100047,6.139306,74491.760260,264.241042,264.241042,0.000000
2000-01-29,67.930749,264.808346,0.000061,0.000000,266.788859,82.870199,9.580765,74126.618341,266.788859,266.788859,0.000061
2000-01-30,28.050681,294.225041,0.000243,0.000000,269.746514,94.812274,15.336545,74522.499384,269.746514,269.746514,0.000243
2000-01-31,93.920455,246.318891,0.000001,0.000000,272.493897,62.860861,11.531797,75290.718715,272.493897,272.493897,0.000001
2000-02-01,122.166833,224.374497,0.000000,0.000000,275.551876,36.541597,3.917524,75234.457241,275.551876,275.551876,0.000000
2000-02-02,71.660783,265.703246,0.000043,0.000000,271.200587,73.989113,4.909345,74650.526122,271.200587,271.200587,0.000043
2000-02-03,113.143821,224.691842,0.000025,0.000000,265.627641,58.914918,11.937324,75117.768622,265.627641,265.627641,0.000025
2000-02-04,126.599137,200.360566,0.000000,0.000000,268.954043,42.813412,6.811905,75662.080618,268.954043,268.954043,0.000000
2000-02-05,89.459263,265.740777,0.000005,0.000000,271.915243,78.571654,5.336322,75771.176642,271.915243,271.915243,0.000005
2000-02-06,118.205088,241.101938,0.000000,0.000000,272.827799,57.315219,3.151072,75375.999256,272.827799,272.827799,0.000000
2000-02-07,112.957946,234.366447,0.000005,0.000000,269.378247,68.901944,4.341963,74778.161170,269.378247,269.378247,0.000005
2000-02-08,98.656838,277.197811,0.000096,0.000000,270.769697,86.459365,9.547413,74472.856246,270.769697,270.769697,0.000096
2000-02-09,114.563966,220.433617,0.000129,0.000000,262.472676,92.399691,13.457670,74399.403258,262.472676,262.472676,0.000129
2000-02-10,140.184947,185.824757,0.000006,0.000000,268.003278,41.174504,8.476233,74860.176127,268.003278,268.003278,0.000006
2000-02-11,56.156934,271.340043,0.000059,0.000000,268.150617,75.366713,3.124354,74724.031106,268.150617,268.150617,0.000059
2000-02-12,123.421252,218.627404,0.000007,0.000000,265.108772,68.684182,5.131205,74660.751573,265.108772,265.108772,0.000007
2000-02-13,102.137381,251.237401,0.000040,0.000000,266.224913,88.969741,8.467070,74600.081278,266.224913,266.224913,0.000040
2000-02-14,118.659722,230.131952,0.000020,0.000000,267.155858,57.130273,9.450006,74612.687736,267.155858,267.155858,0.000020
2000-02-15,98.579669,248.795997,0.000033,0.000000,268.379353,74.413003,8.091062,74428.739829,268.379353,268.379353,0.000033
2000-02-16,97.655443,225.514518,0.000102,0.000000,263.349046,85.664085,7.583738,73329.823539,263.349046,263.349046,0.000102
2000-02-17,122.865065,199.655696,0.000079,0.000000,257.716520,87.203571,8.947245,73091.383530,257.716520,257.716520,0.000079
2000-02-18,75.674491,247.939222,0.000108,0.000000,263.019023,89.053778,9.001127,73598.477602,263.019023,263.019023,0.000108
2000-02-19,137.556919,231.899087,0.000160,0.000000,264.010924,90.942093,9.602240,73448.096896,264.010924,264.010924,0.000160
2000-02-20,127.849551,214.424233,0.000080,0.000000,259.592913,94.595533,9.348602,74021.341645,259.592913,259.592913,0.000080
2000-02-21,165.742986,171.190813,0.000004,0.000000,260.863782,45.361732,6.502713,74448.966276,260.863782,260.863782,0.000004
2000-02-22,167.323205,183.576029,0.000000,0.000000,263.487243,61.006849,4.542377,74431.390941,263.487243,263.487243,0.000000
2000-02-23,164.149577,183.546947,0.000000,0.000000,263.155759,46.420189,5.863656,74517.585661,263.155759,263.155759,0.000000
2000-02-24,127.907665,255.858390,0.000016,0.000000,267.958973,73.982263,8.147644,74997.411568,267.958973,267.958973,0.000016
2000-02-25,151.388296,261.572585,0.000052,0.000000,270.169754,82.766508,8.599622,75151.441370,270.169754,270.169754,0.000052
2000-02-26,167.160620,205.974794,0.000003,0.000000,268.658246,38.816968,3.940068,75228.773612,268.658246,268.658246,0.000003
2000-02-27,184.482980,178.865280,0.000000,0.000000,271.073452,26.699068,3.094981,75299.076603,271.073452,271.073452,0.000000
2000-02-28,174.446291,202.372196,0.000001,0.000000,271.295740,38.413577,7.014176,75152.079149,271.295740,271.295740,0.000001
2000-02-29,128.121295,258.385295,0.000037,0.000000,267.525470,82.028593,10.075289,74540.504936,267.525470,267.525470,0.000037
